"concept_id","concept_name","concept_code","vocabulary_id","category"
40917694,"Doxazosin 4 MG Oral Tablet Box of 100 by Wolff Bielefeld","OMOP2115656","RxNorm Extension","antihypertensives"
35763558,"tadalafil 20 MG Delayed Release Oral Tablet [Cialis] Box of 8 by Necessity Supplies","OMOP2765019","RxNorm Extension","antihypertensives"
44166509,"CRATAEGUS LAEVIGATA FRUIT 5 MG / Humulus lupulus whole extract 5 MG / Magnesium 0.9 MG / Matricaria chamomilla flowering top oil 5 MG / Melissa officinalis extract 30 MG / Oats preparation 25 MG / ... Oral Tablet [Seda Pasc]","OMOP3043232","RxNorm Extension","antihypertensives"
41160164,"CRATAEGUS LAEVIGATA FRUIT 100 MG/ML / Nitroglycerin 0.025 MG/ML / Rauwolfia preparation 0.05 MG/ML / Selenicereus grandiflorus stem extract 5 MG/ML / Viscum album preparation 100 MG/ML Oral Solution [Rauwolsan] Box of 1","OMOP2358126","RxNorm Extension","antihypertensives"
44181527,"Angelica archangelica leaf extract 0.19 MG/ML / CRATAEGUS LAEVIGATA FRUIT 76 MG/ML / Equisetum arvense whole extract 40 MG/ML / Ginseng Preparation 0.19 MG/ML / Oats preparation 153 MG/ML / ... Oral Solution [Mistelan] Box of 1","OMOP3058250","RxNorm Extension","antihypertensives"
43567486,"Doxazosin Al 1","OMOP885904","RxNorm Extension","antihypertensives"
21110695,"Doxazosin 2 MG Oral Tablet by Sandoz","OMOP350563","RxNorm Extension","antihypertensives"
19062195,"rescinnamine","9259","RxNorm","antihypertensives"
43694704,"Doxazosin 9.7 MG Oral Tablet [Doxacor]","OMOP666514","RxNorm Extension","antihypertensives"
21177173,"100 ML Clonidine 0.01 MG/ML Oral Solution","OMOP321980","RxNorm Extension","antihypertensives"
35783569,"30 ML Diazoxide 50 MG/ML Oral Solution by Drug Tariff Special Order","OMOP2785030","RxNorm Extension","antihypertensives"
41098679,"Calcium 20 MG / CRATAEGUS LAEVIGATA FRUIT 20 MG / Hexamethonium Hydroxide 100 MG / Rauwolfia preparation 5 MG / Rutin 10 MG Oral Tablet [Raucombin] Box of 50","OMOP2296641","RxNorm Extension","antihypertensives"
35751145,"moxonidine 0.2 MG Delayed Release Oral Tablet Box of 28 by Focus","OMOP2752606","RxNorm Extension","antihypertensives"
41003072,"Dihydralazine 35 MG / Propranolol 50 MG Oral Tablet [Obsilazin] Box of 30","OMOP2201034","RxNorm Extension","antihypertensives"
41246633,"riociguat 2.5 MG Oral Tablet [Adempas] Box of 294","OMOP2444595","RxNorm Extension","antihypertensives"
40724252,"Methyldopa 125 MG Oral Tablet by Sigma","OMOP4732837","RxNorm Extension","antihypertensives"
43712547,"Doxazosin 4.85 MG Extended Release Oral Tablet [Doxazosin Acino] by Acino","OMOP666475","RxNorm Extension","antihypertensives"
41381478,"20 ML CRATAEGUS LAEVIGATA FRUIT 100 MG/ML / Reserpine 0.5 MG/ML Oral Solution [Ricrat] Box of 1","OMOP2579440","RxNorm Extension","antihypertensives"
40066140,"methyldopa Oral Suspension","372854","RxNorm","antihypertensives"
43622544,"Doxazosin 4.85 MG Extended Release Oral Tablet [Doxacin]","OMOP666487","RxNorm Extension","antihypertensives"
41230323,"Doxazosin 8 MG Oral Tablet Box of 50 by Azupharma","OMOP2428285","RxNorm Extension","antihypertensives"
42724778,"Arnica extract 0.02 MG/MG / CRATAEGUS LAEVIGATA FRUIT 0.08 MG/MG / Equisetum arvense whole extract 0.07 MG/MG / Frangula alnus bark extract 0.0501 MG/MG / Fucus vesiculosus extract 0.02 MG/MG / Glycyrrhiza glabra extract 0.0501 MG/MG / ... Oral Solution","OMOP2723587","RxNorm Extension","antihypertensives"
40168699,"chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG Oral Tablet","884198","RxNorm","antihypertensives"
43035996,"tadalafil 20 MG Oral Tablet Box of 4 by Biogaran","OMOP4851038","RxNorm Extension","antihypertensives"
40980178,"Dihydralazine 25 MG Oral Tablet [Nepresol] Box of 100 by Aca Mueller","OMOP2178140","RxNorm Extension","antihypertensives"
41214169,"urapidil 60 MG Extended Release Oral Capsule [Alpha Depressan]","OMOP2412131","RxNorm Extension","antihypertensives"
41019464,"Dihydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Adelfan Esidrix A1h]","OMOP2217426","RxNorm Extension","antihypertensives"
41230330,"Doxazosin 4 MG Oral Tablet [Doxazosin Aurobindo] Box of 50 by Aurobindo","OMOP2428292","RxNorm Extension","antihypertensives"
41018431,"Prazosin Oral Tablet [Adversuten]","OMOP2216393","RxNorm Extension","antihypertensives"
36223653,"benzthiazide / reserpine Pill","1160543","RxNorm","antihypertensives"
41169980,"Rauwolfia preparation 4 X","OMOP2367942","RxNorm Extension","antihypertensives"
41240208,"Reserpine 1 MG Oral Tablet Box of 1000","OMOP2438170","RxNorm Extension","antihypertensives"
41140436,"Reserpine 0.1 MG / Xipamide 4 MG [Durotan]","OMOP2338398","RxNorm Extension","antihypertensives"
35152995,"Doxazosin 0.5 MG [Cardenalin]","OMOP4810026","RxNorm Extension","antihypertensives"
44118651,"Prazosin 5 MG [Prazosin-5]","OMOP1113282","RxNorm Extension","antihypertensives"
43033979,"bosentan 125 MG Oral Tablet Box of 56 by TEVA","OMOP4849025","RxNorm Extension","antihypertensives"
40940493,"Doxazosin 1 MG Oral Tablet [Doxazosin Aurobind] Box of 100","OMOP2138455","RxNorm Extension","antihypertensives"
43291948,"60 ML Minoxidil 50 MG/ML Medicated Pad Box of 2","OMOP566198","RxNorm Extension","antihypertensives"
41020282,"Alpinia officinarum leaf extract / Arnica montana Extract / Camphor / Chlorophyll / Cinchona bark extract / Cola acuminata seed extract / CRATAEGUS LAEVIGATA FRUIT / Ginseng Preparation / Gold / ... Oral Solution [Retroplex]","OMOP2218244","RxNorm Extension","antihypertensives"
43039467,"2 ML Dihydralazine 12.5 MG/ML Injectable Solution [NEPRESSOL] Box of 5","OMOP4854504","RxNorm Extension","antihypertensives"
41167863,"Doxazosin 4 MG Oral Tablet [Doxazosin Heumann] Box of 100 by Heumann","OMOP2365825","RxNorm Extension","antihypertensives"
36231829,"Rauwolfemms Oral Product","1178292","RxNorm","antihypertensives"
41098003,"Chlorthalidone 15 MG / Clonidine 0.075 MG Oral Tablet [Combipresan] Box of 75","OMOP2295965","RxNorm Extension","antihypertensives"
21044387,"Minoxidil 10 MG Oral Tablet [Loniten] Box of 60 by Lexon","OMOP393511","RxNorm Extension","antihypertensives"
41091104,"Prazosin 2 MG Oral Tablet [Prazosin Heumann] Box of 50","OMOP2289066","RxNorm Extension","antihypertensives"
43586275,"Minoxidil 2.5 MG Oral Tablet [Lonolox 2,5]","OMOP662569","RxNorm Extension","antihypertensives"
40879164,"Clonidine 0.025 MG Oral Tablet [Dixarit] Box of 50","OMOP2077126","RxNorm Extension","antihypertensives"
21101312,"Clonidine 0.0025 MG/ML Oral Suspension","OMOP358855","RxNorm Extension","antihypertensives"
21120372,"Doxazosin 0.2 MG/ML Oral Suspension by Special Order","OMOP350331","RxNorm Extension","antihypertensives"
43680205,"1 ML Clonidine 0.15 MG/ML Injectable Solution","OMOP729484","RxNorm Extension","antihypertensives"
35750710,"Methyldopa 250 MG Delayed Release Oral Tablet by Genesis","OMOP2752171","RxNorm Extension","antihypertensives"
43677665,"moxonidine 0.2 MG Oral Tablet [Moxonidin Aaa-Pharma]","OMOP680611","RxNorm Extension","antihypertensives"
43698117,"1 ML Clonidine 0.15 MG/ML Injectable Solution [Paracefan I.V]","OMOP729487","RxNorm Extension","antihypertensives"
40849197,"buthiazide 1 MG / Methyldopa 250 MG Oral Tablet [Sembrina] Box of 20","OMOP2047159","RxNorm Extension","antihypertensives"
41263188,"Rauwolfia preparation 1.5 MG/ML","OMOP2461150","RxNorm Extension","antihypertensives"
43137973,"Clonidine 0.15 MG Oral Tablet [Catapresan] Box of 30 by Boehringer Ingelheim","OMOP475265","RxNorm Extension","antihypertensives"
43738036,"0.5 ML Clonidine 1.25 MG/ML Prefilled Applicator","OMOP717471","RxNorm Extension","antihypertensives"
40931841,"Ajmaline 0.19 MG / Benzclortiazide 7.5 MG / Potassium 550 MG / rescinnamine 0.25 MG / Sarpagine 0.01 MG / yohimbine 0.8 MG Oral Tablet Box of 50","OMOP2129803","RxNorm Extension","antihypertensives"
41300121,"Guanethidine Oral Tablet [Sanotensin]","OMOP2498083","RxNorm Extension","antihypertensives"
41141701,"Doxazosin 2 MG [Doxazosin Basf]","OMOP2339663","RxNorm Extension","antihypertensives"
21169148,"riociguat 2 MG Oral Tablet Box of 42","OMOP341301","RxNorm Extension","antihypertensives"
41323685,"Dihydralazine 50 MG Oral Tablet [Nepresol] Box of 30 by Novartis","OMOP2521647","RxNorm Extension","antihypertensives"
40726283,"Doxazosin 1 MG Oral Tablet Box of 28 by Bristol Labs","OMOP4730977","RxNorm Extension","antihypertensives"
40065738,"methyclothiazide / reserpine Oral Tablet","373764","RxNorm","antihypertensives"
19063661,"Clonidine 0.25 MG Extended Release Capsule","250772","RxNorm","antihypertensives"
40826367,"Rauwolfia preparation 0.02 MG/ML","OMOP2024329","RxNorm Extension","antihypertensives"
40823190,"Atenolol 25 MG / Chlorthalidone 12.5 MG / Hydralazine 25 MG Oral Tablet [Tri Normin] Box of 100 by Teofarma","OMOP2021152","RxNorm Extension","antihypertensives"
36783093,"tadalafil 20 MG Delayed Release Oral Tablet [Mylan-Tadalafil] Box of 4","OMOP4771375","RxNorm Extension","antihypertensives"
43267337,"Minoxidil 20 MG/ML [Regaine]","OMOP538996","RxNorm Extension","antihypertensives"
44177093,"moxonidine 0.2 MG Delayed Release Oral Tablet [Moxobeta] Box of 100","OMOP3053816","RxNorm Extension","antihypertensives"
21081647,"Clonidine 0.005 MG/ML Oral Solution by Special Order","OMOP358812","RxNorm Extension","antihypertensives"
41211988,"Clonidine 0.3 MG Oral Tablet Box of 30","OMOP2409950","RxNorm Extension","antihypertensives"
41392263,"50 ML Arnica extract 0.01 MG/ML / CRATAEGUS LAEVIGATA FRUIT 200 MG/ML / Gelsemium Sempervirens Preparation 0.1 MG/ML / Ginseng Preparation 25 MG/ML / Rauwolfia preparation 200 MG/ML Oral Solution Box of 1","OMOP2590225","RxNorm Extension","antihypertensives"
40168672,"clonidine hydrochloride 0.5 MG/ML","884224","RxNorm","antihypertensives"
42723726,"urapidil 5.48 MG/ML Injectable Solution [Urapidil Carino]","OMOP2739718","RxNorm Extension","antihypertensives"
43711434,"Dihydralazine 12.5 MG/ML Injectable Suspension [Nepresol] Box of 5","OMOP953009","RxNorm Extension","antihypertensives"
40976182,"tadalafil 5 MG Oral Tablet Box of 28 by 2care4","OMOP2174144","RxNorm Extension","antihypertensives"
19085488,"prazosin 1 MG","330527","RxNorm","antihypertensives"
40897503,"Methyldopa 250 MG Oral Tablet Box of 30","OMOP2095465","RxNorm Extension","antihypertensives"
41095606,"Folescutol 20 MG / Meprobamate 200 MG / Paraflutizide 2.5 MG / rescinnamine 0.5 MG Oral Tablet [Detensitral] Box of 50","OMOP2293568","RxNorm Extension","antihypertensives"
1398978,"Clonidine 0.00417 MG/HR Weekly Transdermal Patch [Catapres-TTS-1]","261183","RxNorm","antihypertensives"
43174921,"5 ML urapidil 5 MG/ML Prefilled Syringe [EUPRESSYL] Box of 5","OMOP512487","RxNorm Extension","antihypertensives"
41292227,"Doxazosin 1 MG Oral Tablet [Cardular] Box of 20 by Pfizer","OMOP2490189","RxNorm Extension","antihypertensives"
41251233,"Guanethidine 10 MG Oral Tablet [Ismelin] Box of 20","OMOP2449195","RxNorm Extension","antihypertensives"
40030839,"Chlorthalidone / Clonidine Oral Tablet [Combipres]","368708","RxNorm","antihypertensives"
40953127,"moxonidine 0.3 MG [Moxonidin Corax Bmo]","OMOP2151089","RxNorm Extension","antihypertensives"
43035940,"tadalafil 10 MG Delayed Release Oral Tablet Box of 4 by Arrow","OMOP4850982","RxNorm Extension","antihypertensives"
40723969,"tadalafil 20 MG Oral Tablet [Talmanco] by Mylan","OMOP4733056","RxNorm Extension","antihypertensives"
783943,"tadalafil 5 MG Oral Tablet [Apo-Tadalafil] Box of 84","OMOP4831771","RxNorm Extension","antihypertensives"
36232591,"Marpres Oral Product","1181022","RxNorm","antihypertensives"
41140877,"Minoxidil 2.5 MG [Lonolox]","OMOP2338839","RxNorm Extension","antihypertensives"
43822764,"tadalafil 10 MG Oral Tablet [Tadalafil-Ratiopharm]","OMOP704473","RxNorm Extension","antihypertensives"
41169688,"VERATRUM ALBUM Preparation 0.003 MG","OMOP2367650","RxNorm Extension","antihypertensives"
35754923,"Methyldopa 250 MG Delayed Release Oral Tablet Box of 56 by Kent","OMOP2756384","RxNorm Extension","antihypertensives"
41084872,"Methyldopa 250 MG Oral Tablet Box of 250","OMOP2282834","RxNorm Extension","antihypertensives"
43294519,"Minoxidil 20 MG/ML Medicated Pad Box of 3","OMOP539000","RxNorm Extension","antihypertensives"
43195232,"moxonidine 0.2 MG Delayed Release Oral Tablet [MOXONIDINE TEVA] Box of 90 by TEVA","OMOP495263","RxNorm Extension","antihypertensives"
40851651,"tadalafil 20 MG Oral Tablet Box of 12 by Emra-Med","OMOP2049613","RxNorm Extension","antihypertensives"
41009609,"Methyldopa 125 MG Oral Tablet [Presinol] Box of 30 by Bayer","OMOP2207571","RxNorm Extension","antihypertensives"
41427276,"100 ML caraway seed allergenic extract 0.6 MG/ML / Charcoal 0.0000004 MG/ML / Citrullus colocynthis fruit extract 0.004 MG/ML / Dioscorea villosa tuber extract 0.04 MG/ML / Foeniculum vulgare whole extract 0.6 MG/ML / ... Oral Solution [Infi Momordica]","OMOP2625238","RxNorm Extension","antihypertensives"
21026270,"tadalafil 10 MG Oral Tablet [Cialis] Box of 4 by Necessity Supplies","OMOP256485","RxNorm Extension","antihypertensives"
41249215,"Methyldopa 250 MG Extended Release Oral Tablet [Methyldopa Stada] Box of 60","OMOP2447177","RxNorm Extension","antihypertensives"
36888727,"Doxazosin 1.21 MG Oral Tablet","OMOP988715","RxNorm Extension","antihypertensives"
43604682,"Doxazosin 4.85 MG Extended Release Oral Tablet [Cardular Pp Uro]","OMOP666476","RxNorm Extension","antihypertensives"
43647981,"60 ML Minoxidil 50 MG/ML Topical Foam [Regaine] by Johnson & Johnson","OMOP818258","RxNorm Extension","antihypertensives"
43590267,"1 ML Minoxidil 50 MG/ML Topical Solution [ALOPEXY] by Pierre Fabre","OMOP735294","RxNorm Extension","antihypertensives"
41141945,"Clonidine 1.25 MG/ML [Aruclonin]","OMOP2339907","RxNorm Extension","antihypertensives"
44118652,"Prazosin 1 MG [Rho-Prazosin]","OMOP1113283","RxNorm Extension","antihypertensives"
41214171,"urapidil 30 MG Extended Release Oral Capsule [Ebrantil] Box of 90","OMOP2412133","RxNorm Extension","antihypertensives"
19027414,"pargyline 10 MG Oral Tablet","312239","RxNorm","antihypertensives"
41093422,"Mefruside 10 MG / Methyldopa 125 MG / Reserpine 0.1 MG Oral Tablet [Caprinol] Box of 100","OMOP2291384","RxNorm Extension","antihypertensives"
40839373,"urapidil 90 MG Extended Release Oral Capsule [Ebrantil] Box of 200","OMOP2037335","RxNorm Extension","antihypertensives"
40843241,"Minoxidil 20 MG/ML Topical Solution [Minoxidil Bio-H-Tin-Pharma]","OMOP2041203","RxNorm Extension","antihypertensives"
43817007,"bovine hypophysis extract 0.0007 X / Camphor 0.0003 X / Prunus spinosa flower bud extract 0.0005 X / skorodit 0.0005 X / VERATRUM ALBUM Preparation 0.0003 X Oral Tablet","OMOP910771","RxNorm Extension","antihypertensives"
44098366,"tadalafil 5 MG Oral Tablet [Mint-Tadalafil]","OMOP1092997","RxNorm Extension","antihypertensives"
41009283,"moxonidine 0.2 MG Oral Tablet [Moxonidin Heumann] Box of 30 by Norispharm","OMOP2207245","RxNorm Extension","antihypertensives"
41191567,"Clonidine 0.3 MG Oral Tablet [Clonidin Ratiophar] Box of 50","OMOP2389529","RxNorm Extension","antihypertensives"
41367038,"10 ML Clonidine 1.25 MG/ML Prefilled Applicator [Aruclonin] Box of 3","OMOP2565000","RxNorm Extension","antihypertensives"
43162343,"moxonidine 0.2 MG Delayed Release Oral Tablet [MOXONIDINE EG] Box of 30 by Eurogenerics","OMOP495246","RxNorm Extension","antihypertensives"
41065855,"CRATAEGUS LAEVIGATA FRUIT 30 MG/ML / Rauwolfia preparation 20 MG/ML / Viscum album preparation 20 MG/ML Injectable Solution [Cefatonin]","OMOP2263817","RxNorm Extension","antihypertensives"
44111239,"tadalafil 20 MG Oral Tablet [Auro-Tadalafil]","OMOP1105870","RxNorm Extension","antihypertensives"
41391902,"50 ML Arnica extract 0.085 MG/ML / Atropa belladonna fruiting top extract 0.005 MG/ML / Cinchona bark extract 6.5 MG/ML / Daphne mezereum whole extract 0.00165 MG/ML / Gold 0.00165 MG/ML / ... Oral Solution [Pasconal] Box of 1","OMOP2589864","RxNorm Extension","antihypertensives"
41283577,"Doxazosin 1 MG Oral Tablet [Doxazosin Sandoz]","OMOP2481539","RxNorm Extension","antihypertensives"
41283567,"Doxazosin 4 MG Extended Release Oral Tablet [Doxazosin 1a Pharm]","OMOP2481529","RxNorm Extension","antihypertensives"
35765511,"Doxazosin 4 MG Extended Release Oral Tablet Box of 28 by Sandoz","OMOP2766972","RxNorm Extension","antihypertensives"
40723940,"tadalafil 20 MG Oral Tablet [Cialis] by Sigma","OMOP4733085","RxNorm Extension","antihypertensives"
41162013,"Benzclortiazide 5 MG / diisopropylamine 30 MG / rescinnamine 0.3 MG Oral Tablet [Rivapress]","OMOP2359975","RxNorm Extension","antihypertensives"
41208924,"tadalafil 5 MG Delayed Release Oral Tablet Box of 14","OMOP2406886","RxNorm Extension","antihypertensives"
40972503,"Clonidine 0.25 MG Extended Release Oral Capsule [Clonidin Ratiophar] Box of 20","OMOP2170465","RxNorm Extension","antihypertensives"
974732,"hydrochlorothiazide 50 MG / methyldopa 500 MG Oral Tablet [Aldoril]","688649","RxNorm","antihypertensives"
19020296,"methyldopa 50 MG/ML [Aldomet]","565835","RxNorm","antihypertensives"
2059851,"doxazosin 2 MG [PRONDEX]","OMOP4960991","RxNorm Extension","antihypertensives"
40910203,"Clonidine 0.3 MG Oral Tablet [Clonidin Awd]","OMOP2108165","RxNorm Extension","antihypertensives"
40868425,"Chlorthalidone 15 MG / Clonidine 0.15 MG Extended Release Oral Capsule Box of 100","OMOP2066387","RxNorm Extension","antihypertensives"
41274760,"Atenolol 50 MG / Chlorthalidone 12.5 MG / Hydralazine 25 MG Oral Tablet Box of 1000","OMOP2472722","RxNorm Extension","antihypertensives"
43622553,"Doxazosin 4.84 MG Oral Tablet [Doxazosin Aurobindo] by Aurobindo","OMOP666576","RxNorm Extension","antihypertensives"
41226405,"tadalafil 20 MG Oral Tablet Box of 8 by Eurim-Pharm","OMOP2424367","RxNorm Extension","antihypertensives"
41090587,"Reserpine 1 MG/ML Injectable Solution [Sedaraupin] Box of 500","OMOP2288549","RxNorm Extension","antihypertensives"
40842987,"moxonidine 0.2 MG Oral Tablet [Fisiotens] Box of 98","OMOP2040949","RxNorm Extension","antihypertensives"
36782969,"tadalafil 10 MG Oral Tablet [Tadalafil Lilly]","OMOP4771251","RxNorm Extension","antihypertensives"
21087039,"1 ML Clonidine 0.00125 MG/ML Oral Suspension","OMOP292282","RxNorm Extension","antihypertensives"
43694709,"Doxazosin 1.21 MG Oral Tablet [Doxazosin Ratiopharm] by Ratiopharm","OMOP666594","RxNorm Extension","antihypertensives"
41266184,"Dihydralazine 11.6 MG / Hydrochlorothiazide 10 MG / Reserpine 0.1 MG [Adelfan]","OMOP2464146","RxNorm Extension","antihypertensives"
41261075,"Doxazosin 4 MG Oral Tablet [Doxazoflo] Box of 100 by TEVA","OMOP2459037","RxNorm Extension","antihypertensives"
43640522,"Minoxidil Topical Gel [Regaine Maenner Schaum]","OMOP662549","RxNorm Extension","antihypertensives"
36213876,"quinethazone / reserpine Oral Product","1157880","RxNorm","antihypertensives"
43035504,"urapidil 30 MG Extended Release Oral Capsule [EUPRESSYL] Box of 30","OMOP4850549","RxNorm Extension","antihypertensives"
43177390,"Bendroflumethiazide 2.5 MG / Reserpine 0.1 MG Oral Tablet [TENSIONORME] Box of 24 by Laboratoire Du Tensionorme","OMOP468896","RxNorm Extension","antihypertensives"
41252639,"Doxazosin 4 MG Oral Tablet [Cardular] Box of 98","OMOP2450601","RxNorm Extension","antihypertensives"
43150468,"rilmenidine 1 MG Oral Tablet [RILMENIDINE TEVA]","OMOP489045","RxNorm Extension","antihypertensives"
36510161,"tadalafil 20 MG Oral Tablet by Heumann","OMOP4836040","RxNorm Extension","antihypertensives"
40948274,"Hydralazine 25 MG / Hydrochlorothiazide 12.5 MG / Metoprolol 100 MG Oral Tablet [Triloc] Box of 50 by Eurim-Pharm","OMOP2146236","RxNorm Extension","antihypertensives"
43753264,"5 ML urapidil 5 MG/ML Injectable Solution [Urapidil Pharmore] Box of 10 by Pharmore","OMOP768606","RxNorm Extension","antihypertensives"
21035653,"moxonidine 0.3 MG Oral Tablet Box of 28 by Mylan","OMOP414021","RxNorm Extension","antihypertensives"
40828102,"Prazosin 6 MG [Duramipress]","OMOP2026064","RxNorm Extension","antihypertensives"
36884143,"Clonidine 0.15 MG/ML Injection [Catapres]","OMOP992901","RxNorm Extension","antihypertensives"
44016996,"Mylan-Tadalafil","OMOP1011627","RxNorm Extension","antihypertensives"
21163402,"moxonidine 0.2 MG Oral Tablet Box of 28 by Waymade","OMOP414150","RxNorm Extension","antihypertensives"
21075099,"moxonidine 0.4 MG Oral Tablet by Mawdsley-Brooks","OMOP414054","RxNorm Extension","antihypertensives"
43283620,"Minoxidil 10 MG Oral Tablet [Loniten] Box of 100","OMOP538959","RxNorm Extension","antihypertensives"
41276064,"urapidil 60 MG Extended Release Oral Capsule [Ebrantil] Box of 50","OMOP2474026","RxNorm Extension","antihypertensives"
44186085,"Methyldopa 500 MG Oral Tablet [Presinol] Box of 100 by Ae-Media","OMOP3062808","RxNorm Extension","antihypertensives"
43205496,"rilmenidine 1 MG Oral Tablet [RILMENIDINE ALTER] Box of 30 by Alter","OMOP488994","RxNorm Extension","antihypertensives"
43619634,"VERATRUM ALBUM Preparation Oral Suspension [Veratrum Album, Ethanol. Decoctum Ut]","OMOP920574","RxNorm Extension","antihypertensives"
35866211,"doxazosin 2 MG [Duoxilin]","OMOP5022831","RxNorm Extension","antihypertensives"
41204492,"CRATAEGUS LAEVIGATA FRUIT 4.2 MG / etofylline 8 MG / european olive pollen extract 6.4 MG / Juniperus communis whole extract 3.1 MG / Rauwolfia preparation 0.6 MG / Rutin 18 MG / Valeriana officinalis whole extract 2.1 MG / ... [Arte Rautin]","OMOP2402454","RxNorm Extension","antihypertensives"
19038722,"doxazosin 8 MG [Cardura]","566444","RxNorm","antihypertensives"
41091100,"Prazosin 1 MG Oral Tablet [Prazosin Heumann] Box of 50","OMOP2289062","RxNorm Extension","antihypertensives"
41359744,"5 ML Dipivefrin 1 MG/ML / Guanethidine 5 MG/ML Prefilled Applicator [Thilodigon] Box of 1 by Alcon","OMOP2557706","RxNorm Extension","antihypertensives"
41261089,"Doxazosin 2 MG Oral Tablet [Diblocin] Box of 100 by Astrazeneca","OMOP2459051","RxNorm Extension","antihypertensives"
41418013,"100 ML Aesculus hippocastanum bark extract 0.455 MG/ML / Aloe Extract 0.0000455 MG/ML / Arnica extract 0.005 MG/ML / Artemisia abrotanum whole extract 0.00455 MG/ML / Bellis perennis extract 0.00455 MG/ML / ... Oral Solution [Vitafolia Tormentilla]","OMOP2615975","RxNorm Extension","antihypertensives"
40917697,"Doxazosin 1 MG Oral Tablet [Doxazomerck] Box of 100 by Mylan","OMOP2115659","RxNorm Extension","antihypertensives"
40838585,"Ajmaline 0.19 MG / Benzclortiazide 5 MG / Potassium 550 MG / rescinnamine 0.25 MG / Reserpine 0.1 MG / Sarpagine 0.01 MG / yohimbine 0.6 MG Oral Tablet Box of 500","OMOP2036547","RxNorm Extension","antihypertensives"
40026183,"clonidine Oral Capsule","375716","RxNorm","antihypertensives"
43694621,"Methyldopa 282 MG [Presinol]","OMOP665015","RxNorm Extension","antihypertensives"
40879165,"Clonidine 0.3 MG Oral Tablet [Clonidin Ratiopharm] Box of 20","OMOP2077127","RxNorm Extension","antihypertensives"
41337732,"1 ML Reserpine 1 MG/ML Injectable Solution [Sedaraupin] Box of 500","OMOP2535694","RxNorm Extension","antihypertensives"
44158769,"Veratrum Album Aos","OMOP3035492","RxNorm Extension","antihypertensives"
1309070,"minoxidil 2.5 MG Oral Tablet","197987","RxNorm","antihypertensives"
43658866,"Doxazosin Oral Tablet [Doxazosin Uro Hexal]","OMOP666342","RxNorm Extension","antihypertensives"
43256477,"Methyldopa 250 MG Oral Tablet [Hydopa] Box of 100","OMOP538508","RxNorm Extension","antihypertensives"
40044467,"hydralazine / reserpine Oral Tablet","372407","RxNorm","antihypertensives"
974709,"hydrochlorothiazide 15 MG / methyldopa 250 MG Oral Tablet [Aldoril]","688643","RxNorm","antihypertensives"
35414430,"60 ML Minoxidil 50 MG/ML Topical Solution [ALOPEXY] Box of 3 by Ducray","OMOP1148015","RxNorm Extension","antihypertensives"
41030423,"Methyldopa 500 MG Oral Tablet [Sembrina] Box of 100","OMOP2228385","RxNorm Extension","antihypertensives"
40066319,"methoserpidine Oral Tablet","446396","RxNorm","antihypertensives"
41485366,"Antimony 2 MG / Atropa belladonna fruiting top extract 2000 MG / Copper Gluconate 200 MG / Matricaria chamomilla flowering top oil 2000 MG / Oats preparation 2 MG / VERATRUM ALBUM Preparation 200 MG Oral Tablet","OMOP2683328","RxNorm Extension","antihypertensives"
21132563,"Minoxidil 5 MG Oral Tablet [Loniten]","OMOP393441","RxNorm Extension","antihypertensives"
41190486,"Doxazosin 4 MG Oral Tablet [Diblocin] Box of 300","OMOP2388448","RxNorm Extension","antihypertensives"
43693366,"urapidil 5 MG/ML Injection Box of 5","OMOP950542","RxNorm Extension","antihypertensives"
41386021,"30 ML CRATAEGUS LAEVIGATA FRUIT 100 MG/ML / Rauwolfia preparation 100 MG/ML / Ruta graveolens flowering top extract 90 MG/ML / Rutin 1 MG/ML / Viscum album preparation 100 MG/ML Oral Solution [Dreluso] Box of 1","OMOP2583983","RxNorm Extension","antihypertensives"
41314836,"Doxazosin 4 MG Extended Release Oral Tablet [Uriduct] Box of 100","OMOP2512798","RxNorm Extension","antihypertensives"
41044293,"Veratrum Viride Preparation 0.00016 MG/ML","OMOP2242255","RxNorm Extension","antihypertensives"
41392284,"50 ML Allium sativum whole extract 250 MG/ML / CRATAEGUS LAEVIGATA FRUIT 250 MG/ML / Rauwolfia preparation 100 MG/ML / Viscum album preparation 165 MG/ML Oral Solution Box of 1","OMOP2590246","RxNorm Extension","antihypertensives"
35742823,"moxonidine 0.2 MG Delayed Release Oral Tablet by A A H","OMOP2744284","RxNorm Extension","antihypertensives"
40879175,"Clonidine 0.25 MG Extended Release Oral Capsule [Clonidin Ratiopharm]","OMOP2077137","RxNorm Extension","antihypertensives"
40838132,"Atenolol 50 MG / Chlorthalidone 12.5 MG / Hydralazine 25 MG Oral Tablet","OMOP2036094","RxNorm Extension","antihypertensives"
40949027,"Doxazosin 8 MG Oral Tablet [Doxazosin Sandoz] Box of 100 by Novartis","OMOP2146989","RxNorm Extension","antihypertensives"
43138940,"Doxazosin 4 MG Oral Tablet [DOXAZOSINE MYLAN] Box of 28","OMOP483779","RxNorm Extension","antihypertensives"
41123878,"moxonidine 0.2 MG Oral Tablet [Physiotens] Box of 100","OMOP2321840","RxNorm Extension","antihypertensives"
43140202,"moxonidine 0.4 MG Delayed Release Oral Tablet [MOXONIDINE TEVA] Box of 90","OMOP495316","RxNorm Extension","antihypertensives"
