concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id
42537540,736984007,Infection of bloodstream co-occurrent and due to temporary hemodialysis catheter in situ,SNOMED,SM
42537497,736920000,Infection of bloodstream co-occurrent and due to tunneled hemodialysis catheter in situ,SNOMED,SM
3546067,866771000000108,Infection of dialysis arteriovenous fistula,SNOMED,SM
3546066,866761000000101,Infection of dialysis arteriovenous fistula,SNOMED,SM
3546065,866751000000104,Infection of dialysis arteriovenous graft,SNOMED,SM
3546064,866741000000102,Infection of dialysis arteriovenous graft,SNOMED,SM
3546071,866961000000104,Infection of dialysis arteriovenous shunt,SNOMED,SM
44810120,866951000000102,Infection of dialysis arteriovenous shunt,SNOMED,SM
44809905,865781000000101,Infection of dialysis vascular access,SNOMED,SM
3546042,865791000000104,Infection of dialysis vascular access,SNOMED,SM
40486245,449288005,Infection of hemodialysis arteriovenous fistula,SNOMED,SM
764921,841000124105,Infection of hemodialysis catheter,SNOMED,SM
37395728,715272002,Infection of hemodialysis catheter exit site,SNOMED,SM
764924,851000124107,Infection of hemodialysis temporary catheter,SNOMED,SM
764914,831000124100,Infection of hemodialysis tunneled catheter,SNOMED,SM
4330222,430958003,Infection of peritoneal dialysis catheter,SNOMED,SM
4238836,57274006,Initial hemodialysis,SNOMED,SM
4272012,63421002,Insertion of cannula for hemodialysis,SNOMED,SM
4267880,61740001,"Insertion of cannula for hemodialysis, vein to vein",SNOMED,SM
4108838,180272001,Insertion of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
46270107,14030001000004108,Insertion of dialysis catheter into femoral vein,SNOMED,SM
4333905,432509002,Insertion of dialysis catheter using doppler ultrasound guidance,SNOMED,SM
42537496,736919006,Insertion of hemodialysis catheter,SNOMED,SM
42872870,450865002,Insertion of nontunneled hemodialysis catheter,SNOMED,SM
4107732,180277007,Insertion of temporary peritoneal dialysis catheter,SNOMED,SM
42539666,736922008,Insertion of tunneled hemodialysis catheter,SNOMED,SM
4051326,233575001,Intermittent hemodialysis,SNOMED,SM
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,SM
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,SM
4080171,238321006,Intermittent peritoneal dialysis,SNOMED,SM
4082257,182753006,Intestinal dialysis,SNOMED,SM
40313137,151056003,Intestinal dialysis,SNOMED,SM
3569155,531351000000101,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of procedure",SNOMED,SM
4316606,217058007,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of procedure",SNOMED,SM
45767079,704376002,Knowledge level about peritoneal dialysis,SNOMED,SM
37208932,1110511000000102,Kt/V (clearance multiplied by time divided by volume) for haemodialysis,SNOMED,SM
3569163,365591000000108,Laparoscopic insertion of peritoneal dialysis catheter,SNOMED,SM
4203990,438341004,Laparoscopic insertion of peritoneal dialysis catheter,SNOMED,SM
43021418,473190001,Leakage of peritoneal dialysis catheter,SNOMED,SM
4229839,438546008,Ligation of arteriovenous dialysis fistula,SNOMED,SM
3567070,342071000000104,Ligation of arteriovenous dialysis fistula,SNOMED,SM
3580222,371181000000109,Ligation of arteriovenous dialysis fistula,SNOMED,SM
3568361,342221000000108,Ligation of arteriovenous dialysis graft,SNOMED,SM
4231951,438548009,Ligation of arteriovenous dialysis graft,SNOMED,SM
3528574,371191000000106,Ligation of arteriovenous dialysis graft,SNOMED,SM
37395591,32751000119100,Line sepsis associated with dialysis catheter,SNOMED,SM
4126445,236542001,Long-term disorder of dialysis,SNOMED,SM
46273700,708931003,Maintenance hemodialysis,SNOMED,SM
43021389,473147002,Malfunction of peritoneal dialysis catheter,SNOMED,SM
43021864,286371000119107,Malignant hypertensive end stage renal disease on dialysis,SNOMED,SM
4207135,440551001,Malposition of peritoneal dialysis catheter,SNOMED,SM
3567217,364701000000105,Malposition of peritoneal dialysis catheter,SNOMED,SM
46271816,710071003,Management of peritoneal dialysis,SNOMED,SM
4126126,236544000,Matrix stone formation of dialysis,SNOMED,SM
4233312,439976001,Measurement of recirculation in hemodialysis vascular access,SNOMED,SM
4205368,439278006,Measurement of static venous pressure in hemodialysis vascular access,SNOMED,SM
4271754,364672007,Measure of dialysis,SNOMED,SM
40409311,213047004,Mechanical complication of dialysis catheter,SNOMED,SM
4070976,17778006,Mechanical complication of dialysis catheter,SNOMED,SM
42537543,736987000,Mechanical complication of hemodialysis catheter,SNOMED,SM
440302,431028002,Mechanical complication of peritoneal dialysis catheter,SNOMED,SM
40415172,216978006,Mechanical failure of instrument &/or apparatus during kidney dialysis,SNOMED,SM
443273,269698004,Mechanical failure of instrument or apparatus during kidney dialysis,SNOMED,SM
4314662,216977001,Mechanical failure of instrument or apparatus during kidney dialysis and other perfusion,SNOMED,SM
3567357,699851000000107,Mechanical failure of instrument or apparatus during kidney dialysis and other perfusion,SNOMED,SM
4099603,27366005,Megaloblastic anemia due to hemodialysis,SNOMED,SM
4126451,236563004,Migration of peritoneal dialysis catheter,SNOMED,SM
4126452,236567003,Misplacement of acute peritoneal dialysis catheter,SNOMED,SM
3530453,523501000000107,Misplacement of haemodialysis catheter,SNOMED,SM
44782924,698937002,Misplacement of hemodialysis catheter,SNOMED,SM
43021420,473193004,Mode of dialysis access by patient choice,SNOMED,SM
762712,430911000124107,Navy dialysis program,SNOMED,SM
4030834,238323009,Night-time intermittent peritoneal dialysis,SNOMED,SM
46270032,125141000119102,Non-compliance with renal dialysis,SNOMED,SM
37016593,641000124109,Non-compliant with peritoneal dialysis prescription,SNOMED,SM
4032292,236562009,Obstruction of peritoneal dialysis catheter,SNOMED,SM
4261070,440597004,Obstruction of peritoneal dialysis catheter by fibrin formation,SNOMED,SM
44809918,866061000000103,Occlusion of dialysis arteriovenous fistula,SNOMED,SM
3546051,866071000000105,Occlusion of dialysis arteriovenous fistula,SNOMED,SM
44809917,866041000000104,Occlusion of dialysis arteriovenous graft,SNOMED,SM
3546050,866051000000101,Occlusion of dialysis arteriovenous graft,SNOMED,SM
44809919,866081000000107,Occlusion of dialysis arteriovenous shunt,SNOMED,SM
3546052,866091000000109,Occlusion of dialysis arteriovenous shunt,SNOMED,SM
3546041,865771000000103,Occlusion of dialysis vascular access,SNOMED,SM
44809904,865761000000105,Occlusion of dialysis vascular access,SNOMED,SM
4126129,236564005,Omental wrapping around peritoneal dialysis catheter,SNOMED,SM
45769138,707723000,One day after peritoneal dialysis,SNOMED,SM
37110379,724612006,Osteonecrosis due to and following renal dialysis,SNOMED,SM
37312110,789741000,Outpatient dialysis treatment facility,SNOMED,SM
40490438,448535008,Outpatient freestanding dialysis treatment facility,SNOMED,SM
762572,429091000124105,Palliative dialysis,SNOMED,SM
3557225,523461000000107,Patient choice of dialysis access,SNOMED,SM
4147708,310435001,Perfusion and dialysis finding,SNOMED,SM
40313125,151045003,Perfusion and dialysis procedures,SNOMED,SM
40357901,271362003,Perfusion and dialysis procedures,SNOMED,SM
4269439,364668008,Perfusion / dialysis observable,SNOMED,SM
4324124,71192002,Peritoneal dialysis,SNOMED,SM
40313136,151055004,Peritoneal dialysis,SNOMED,SM
762939,433991000124108,Peritoneal dialysis access failure,SNOMED,SM
44792779,365001000000107,Peritoneal dialysis associated encapsulating peritoneal sclerosis,SNOMED,SM
4081057,276883000,Peritoneal dialysis-associated peritonitis,SNOMED,SM
4020891,225229003,Peritoneal dialysis bag procedure,SNOMED,SM
37397621,718308002,Peritoneal dialysis care,SNOMED,SM
37397337,717738008,Peritoneal dialysis care assessment,SNOMED,SM
765566,311000124103,Peritoneal dialysis care plan,SNOMED,SM
4126450,236557008,Peritoneal dialysis catheter exit site infection,SNOMED,SM
3569044,366981000000106,Peritoneal dialysis catheter fell out,SNOMED,SM
4234460,439360004,Peritoneal dialysis catheter fell out,SNOMED,SM
763089,435961000124101,Peritoneal dialysis catheter insertion site,SNOMED,SM
3556124,366091000000107,Peritoneal dialysis catheter in situ,SNOMED,SM
4204620,439073006,Peritoneal dialysis catheter in situ,SNOMED,SM
4247794,73257006,Peritoneal dialysis catheter maintenance,SNOMED,SM
762930,433861000124108,Peritoneal dialysis catheter tunnel,SNOMED,SM
4128368,236558003,Peritoneal dialysis catheter tunnel infection,SNOMED,SM
40624574,68648006,Peritoneal dialysis counseling,SNOMED,SM
4280208,66402002,Peritoneal dialysis education,SNOMED,SM
4032775,14684005,Peritoneal dialysis excluding cannulation,SNOMED,SM
45770916,341000124104,Peritoneal dialysis finding,SNOMED,SM
4045763,122586001,Peritoneal dialysis fluid specimen,SNOMED,SM
40482031,445069004,Peritoneal dialysis fluid specimen obtained after dialysis,SNOMED,SM
40481576,444959000,Peritoneal dialysis fluid specimen obtained before dialysis,SNOMED,SM
4195534,676002,Peritoneal dialysis including cannulation,SNOMED,SM
4229542,404813001,Peritoneal dialysis leakage,SNOMED,SM
3564238,233181000000101,Peritoneal dialysis NEC,SNOMED,SM
3578645,266931000000104,Peritoneal dialysis NEC,SNOMED,SM
4090652,251860000,Peritoneal dialysis observable,SNOMED,SM
45771047,651000124106,Peritoneal dialysis prescription compliance,SNOMED,SM
4224243,421032001,Peritoneal dialysis route,SNOMED,SM
4304314,387191005,Peritoneal dialysis solution,SNOMED,SM
4300025,385238005,Peritoneal dialysis solution,SNOMED,SM
4099721,292761003,Peritoneal dialysis solution adverse reaction,SNOMED,SM
4163947,294300002,Peritoneal dialysis solution allergy,SNOMED,SM
3564428,364571000000105,Peritoneal dialysis subcutaneous leakage,SNOMED,SM
40486068,447693007,Peritoneal dialysis technique,SNOMED,SM
3572704,351341000000102,Peritoneal dialysis training,SNOMED,SM
4135982,263529000,Peritoneal dialysis used,SNOMED,SM
4198021,431873008,Peritonitis due to infected peritoneal dialysis catheter,SNOMED,SM
4126448,236550005,Polyserositis syndrome of dialysis,SNOMED,SM
4032293,236565006,Poor drainage of peritoneal dialysis catheter,SNOMED,SM
4019623,115500004,Post-dialysis,SNOMED,SM
42537068,736190007,Post-dialysis target weight,SNOMED,SM
4019622,115499008,Pre-dialysis,SNOMED,SM
4022107,225283000,Priming hemodialysis lines,SNOMED,SM
762714,430941000124106,Prison dialysis program,SNOMED,SM
4325212,428118009,Procedure involving peritoneal dialysis catheter,SNOMED,SM
4021025,225228006,Putting additive into peritoneal dialysis bag,SNOMED,SM
4152005,282828000,Recirculation of the dialysis machine,SNOMED,SM
4218333,417038009,Referral for dialysis,SNOMED,SM
4214705,39482009,Removal of arteriovenous shunt for renal dialysis,SNOMED,SM
4080242,180273006,Removal of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
40489914,448423006,Removal of hemodialysis catheter,SNOMED,SM
4031777,10848006,Removal of peritoneal dialysis catheter,SNOMED,SM
4146536,265764009,Renal dialysis,SNOMED,SM
40313128,151048001,Renal dialysis (& hemodialysis),SNOMED,SM
40348035,266809003,Renal dialysis (& hemodialysis),SNOMED,SM
40376653,180267005,(Renal dialysis) or (Thomas intravascular dialysis shunt),SNOMED,SM
3561478,1035481000000103,Renal dialysis therapy started,SNOMED,SM
3561479,1035501000000107,Renal dialysis therapy stopped,SNOMED,SM
4030831,238314006,Renewal of chronic ambulatory peritoneal dialysis catheter,SNOMED,SM
37016665,712754003,Replacement of continuous ambulatory peritoneal dialysis transfer set,SNOMED,SM
4235076,438342006,Replacement of peritoneal dialysis catheter,SNOMED,SM
3528396,363931000000104,Replacement of peritoneal dialysis catheter,SNOMED,SM
40487114,449394000,Replacement of peritoneal dialysis transfer set,SNOMED,SM
45763570,571000124100,Requires additional education about peritoneal dialysis,SNOMED,SM
4021014,225281003,Reversing hemodialysis lines,SNOMED,SM
40615388,58623005,Revision of arteriovenous shunt for renal dialysis,SNOMED,SM
4026915,225892009,Revision of arteriovenous shunt for renal dialysis,SNOMED,SM
4076634,224967001,Revision of cannula for dialysis,SNOMED,SM
3545834,856191000000104,Ruptured aneurysm of dialysis vascular access,SNOMED,SM
44809575,846461000000102,Ruptured aneurysm of dialysis vascular access,SNOMED,SM
3546076,867081000000109,Rupture of dialysis arteriovenous fistula,SNOMED,SM
44810126,867071000000107,Rupture of dialysis arteriovenous fistula,SNOMED,SM
44810125,867051000000103,Rupture of dialysis arteriovenous graft,SNOMED,SM
3546075,867061000000100,Rupture of dialysis arteriovenous graft,SNOMED,SM
3546077,867101000000103,Rupture of dialysis arteriovenous shunt,SNOMED,SM
44810127,867091000000106,Rupture of dialysis arteriovenous shunt,SNOMED,SM
44809907,865821000000109,Rupture of dialysis vascular access,SNOMED,SM
3546044,865831000000106,Rupture of dialysis vascular access,SNOMED,SM
762723,431041000124104,Satellite dialysis facility,SNOMED,SM
37017444,713720009,Sclerosing peritonitis as complication of peritoneal dialysis,SNOMED,SM
3565529,363581000000105,Shaving of peritoneal dialysis catheter cuff,SNOMED,SM
4231646,439534001,Shaving of peritoneal dialysis catheter cuff,SNOMED,SM
4081569,241103007,Skeletal survey - dialysis,SNOMED,SM
4081570,241104001,Skeletal survey - dialysis follow-up,SNOMED,SM
4300106,402762007,Skin lesion associated with hemodialysis,SNOMED,SM
37207270,5571000001109,solution.haemodialysis,SNOMED,SM
45771002,707090004,Spondyloarthropathy due to hemodialysis-associated amyloidosis,SNOMED,SM
4002872,11932001,Stabilizing hemodialysis,SNOMED,SM
4020892,225231007,Stab peritoneal dialysis,SNOMED,SM
44811124,872461000000102,Stenosis of arterial side of dialysis arteriovenous shunt,SNOMED,SM
3546135,872471000000109,Stenosis of arterial side of dialysis arteriovenous shunt,SNOMED,SM
4312933,423062001,Stenosis of arteriovenous dialysis fistula,SNOMED,SM
3524310,214171000000109,Stenosis of arteriovenous dialysis fistula,SNOMED,SM
3566733,198761000000107,Stenosis of arteriovenous dialysis fistula,SNOMED,SM
3546046,865871000000108,Stenosis of dialysis arteriovenous fistula,SNOMED,SM
3546045,865851000000104,Stenosis of dialysis arteriovenous graft,SNOMED,SM
44809908,865841000000102,Stenosis of dialysis arteriovenous graft,SNOMED,SM
44809909,865861000000101,Stenosis of dialysis arteriovenous shunt,SNOMED,SM
3545741,853641000000107,Stenosis of dialysis vascular access,SNOMED,SM
44809479,853631000000103,Stenosis of dialysis vascular access,SNOMED,SM
3546136,872491000000108,Stenosis of venous side of dialysis arteriovenous shunt,SNOMED,SM
44811125,872481000000106,Stenosis of venous side of dialysis arteriovenous shunt,SNOMED,SM
44783963,698074000,Sustained low-efficiency dialysis,SNOMED,SM
4261183,440926006,Temporary peritoneal dialysis catheter in situ,SNOMED,SM
3567425,366101000000104,Temporary peritoneal dialysis catheter in situ,SNOMED,SM
46270073,133031000119106,Thrombosis of arteriovenous graft due to hemodialysis arteriovenous access device,SNOMED,SM
3546047,865991000000101,Thrombosis of dialysis arteriovenous fistula,SNOMED,SM
3546048,866011000000100,Thrombosis of dialysis arteriovenous fistula,SNOMED,SM
44809915,866001000000102,Thrombosis of dialysis arteriovenous fistula,SNOMED,SM
44809914,865981000000103,Thrombosis of dialysis arteriovenous graft,SNOMED,SM
44809916,866021000000106,Thrombosis of dialysis arteriovenous shunt,SNOMED,SM
3546049,866031000000108,Thrombosis of dialysis arteriovenous shunt,SNOMED,SM
3545742,853661000000108,Thrombosis of dialysis vascular access,SNOMED,SM
44813892,853651000000105,Thrombosis of dialysis vascular access,SNOMED,SM
3545820,855901000000104,Thrombus in peritoneal dialysis catheter,SNOMED,SM
44809608,854131000000107,Thrombus in peritoneal dialysis catheter,SNOMED,SM
4080172,238322004,Tidal peritoneal dialysis,SNOMED,SM
35609512,1082851000000108,Treatment Escalation Plan decision - appropriate for dialysis,SNOMED,SM
35609513,1082861000000106,Treatment Escalation Plan decision - not appropriate for dialysis,SNOMED,SM
45769137,707722005,Twelve hours after peritoneal dialysis,SNOMED,SM
45769136,707720002,Two hours after peritoneal dialysis,SNOMED,SM
4137660,263636009,Type of hemodialysis,SNOMED,SM
3527240,320801000000102,Ultrasound doppler scan for insertion of dialysis catheter,SNOMED,SM
4032288,236551009,Underdialysis,SNOMED,SM
4289454,69380006,Venous catheterization for renal dialysis,SNOMED,SM
4086914,243779008,Venous port blood sampling during hemodialysis,SNOMED,SM
762715,430951000124108,Veteran's administration dialysis program,SNOMED,SM
3528223,351271000000103,Warming patient by dialysis therapy,SNOMED,SM
4021037,225282005,Washing back through hemodialysis lines,SNOMED,SM
40425400,223178003,[X]Failure of sterile precautions during kidney dialysis or other perfusion,SNOMED,SM
44795457,404471000000102,[X]Failure of sterile precautions during kidney dialysis or other perfusion,SNOMED,SM
44795260,407431000000108,[X]Foreign object accidentally left in body during kidney dialysis or other perfusion,SNOMED,SM
40425387,223166002,[X]Foreign object accidentally left in body during kidney dialysis or other perfusion,SNOMED,SM
44801317,475561000000102,"[X]Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",SNOMED,SM
40426644,223303003,"[X]Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",SNOMED,SM
40515244,309819001,[X] Peritoneal dialysis associated peritonitis,SNOMED,SM
44797026,429211000000100,[X] Peritoneal dialysis associated peritonitis,SNOMED,SM
44799773,458451000000106,"[X]Unintentional cut, puncture, perforation or haemorrhage during kidney dialysis or other perfusion",SNOMED,SM
40425375,223155009,"[X]Unintentional cut, puncture, perforation or hemorrhage during kidney dialysis or other perfusion",SNOMED,SM
4153208,370935006,Zonular dialysis,SNOMED,SM
NA,Z992,Dependence on renal dialysis,ICD10,10
NA,Z491,Extracorporeal dialysis,ICD10,10
NA,Y622,Failure of sterile precautions during surgical and medical care during kidney dialysis or other perfusion,ICD10,10
NA,Y612,Foreign object accidentally left in body during surgical and medical care during kidney dialysis or other perfusion,ICD10,10
NA,Y841,"Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",ICD10,10
NA,T824,Mechanical complication of vascular dialysis catheter,ICD10,10
NA,Z492,Other dialysis,ICD10,10
NA,Z490,Preparatory care for dialysis,ICD10,10
NA,Y602,"Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care during kidney dialysis or other perfusion",ICD10,10
NA,T81512,Adhesions due to foreign body accidentally left in body following kidney dialysis,ICD10CM,10
NA,T81512A,"Adhesions due to foreign body accidentally left in body following kidney dialysis, initial encounter",ICD10CM,10
NA,T81512S,"Adhesions due to foreign body accidentally left in body following kidney dialysis, sequela",ICD10CM,10
NA,T81512D,"Adhesions due to foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
NA,T85611,Breakdown (mechanical) of intraperitoneal dialysis catheter,ICD10CM,10
NA,T85611A,"Breakdown (mechanical) of intraperitoneal dialysis catheter, initial encounter",ICD10CM,10
NA,T85611S,"Breakdown (mechanical) of intraperitoneal dialysis catheter, sequela",ICD10CM,10
NA,T85611D,"Breakdown (mechanical) of intraperitoneal dialysis catheter, subsequent encounter",ICD10CM,10
NA,T8241,Breakdown (mechanical) of vascular dialysis catheter,ICD10CM,10
NA,T8241XA,"Breakdown (mechanical) of vascular dialysis catheter, initial encounter",ICD10CM,10
NA,T8241XS,"Breakdown (mechanical) of vascular dialysis catheter, sequela",ICD10CM,10
NA,T8241XD,"Breakdown (mechanical) of vascular dialysis catheter, subsequent encounter",ICD10CM,10
NA,R880,Cloudy (hemodialysis) (peritoneal) dialysis effluent,ICD10CM,10
NA,Z992,Dependence on renal dialysis,ICD10CM,10
NA,T85621,Displacement of intraperitoneal dialysis catheter,ICD10CM,10
NA,T85621A,"Displacement of intraperitoneal dialysis catheter, initial encounter",ICD10CM,10
NA,T85621S,"Displacement of intraperitoneal dialysis catheter, sequela",ICD10CM,10
NA,T85621D,"Displacement of intraperitoneal dialysis catheter, subsequent encounter",ICD10CM,10
NA,T8242,Displacement of vascular dialysis catheter,ICD10CM,10
NA,T8242XA,"Displacement of vascular dialysis catheter, initial encounter",ICD10CM,10
NA,T8242XS,"Displacement of vascular dialysis catheter, sequela",ICD10CM,10
NA,T8242XD,"Displacement of vascular dialysis catheter, subsequent encounter",ICD10CM,10
NA,Z493,Encounter for adequacy testing for dialysis,ICD10CM,10
NA,Z4931,Encounter for adequacy testing for hemodialysis,ICD10CM,10
NA,Z4932,Encounter for adequacy testing for peritoneal dialysis,ICD10CM,10
NA,Z4901,Encounter for fitting and adjustment of extracorporeal dialysis catheter,ICD10CM,10
NA,Z4902,Encounter for fitting and adjustment of peritoneal dialysis catheter,ICD10CM,10
NA,Y622,Failure of sterile precautions during kidney dialysis and other perfusion,ICD10CM,10
NA,I953,Hypotension of hemodialysis,ICD10CM,10
NA,T8571,Infection and inflammatory reaction due to peritoneal dialysis catheter,ICD10CM,10
NA,T8571XA,"Infection and inflammatory reaction due to peritoneal dialysis catheter, initial encounter",ICD10CM,10
NA,T8571XS,"Infection and inflammatory reaction due to peritoneal dialysis catheter, sequela",ICD10CM,10
NA,T8571XD,"Infection and inflammatory reaction due to peritoneal dialysis catheter, subsequent encounter",ICD10CM,10
NA,Y841,"Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",ICD10CM,10
NA,T85631,Leakage of intraperitoneal dialysis catheter,ICD10CM,10
NA,T85631A,"Leakage of intraperitoneal dialysis catheter, initial encounter",ICD10CM,10
NA,T85631S,"Leakage of intraperitoneal dialysis catheter, sequela",ICD10CM,10
NA,T85631D,"Leakage of intraperitoneal dialysis catheter, subsequent encounter",ICD10CM,10
NA,T8243,Leakage of vascular dialysis catheter,ICD10CM,10
NA,T8243XA,"Leakage of vascular dialysis catheter, initial encounter",ICD10CM,10
NA,T8243XS,"Leakage of vascular dialysis catheter, sequela",ICD10CM,10
NA,T8243XD,"Leakage of vascular dialysis catheter, subsequent encounter",ICD10CM,10
NA,T824,Mechanical complication of vascular dialysis catheter,ICD10CM,10
NA,T81522,Obstruction due to foreign body accidentally left in body following kidney dialysis,ICD10CM,10
NA,T81522A,"Obstruction due to foreign body accidentally left in body following kidney dialysis, initial encounter",ICD10CM,10
NA,T81522S,"Obstruction due to foreign body accidentally left in body following kidney dialysis, sequela",ICD10CM,10
NA,T81522D,"Obstruction due to foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
NA,T8249,Other complication of vascular dialysis catheter,ICD10CM,10
NA,T8249XA,"Other complication of vascular dialysis catheter, initial encounter",ICD10CM,10
NA,T8249XS,"Other complication of vascular dialysis catheter, sequela",ICD10CM,10
NA,T8249XD,"Other complication of vascular dialysis catheter, subsequent encounter",ICD10CM,10
NA,T81592,Other complications of foreign body accidentally left in body following kidney dialysis,ICD10CM,10
NA,T81592A,"Other complications of foreign body accidentally left in body following kidney dialysis, initial encounter",ICD10CM,10
NA,T81592S,"Other complications of foreign body accidentally left in body following kidney dialysis, sequela",ICD10CM,10
NA,T81592D,"Other complications of foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
NA,T85691,Other mechanical complication of intraperitoneal dialysis catheter,ICD10CM,10
NA,T85691A,"Other mechanical complication of intraperitoneal dialysis catheter, initial encounter",ICD10CM,10
NA,T85691S,"Other mechanical complication of intraperitoneal dialysis catheter, sequela",ICD10CM,10
NA,T85691D,"Other mechanical complication of intraperitoneal dialysis catheter, subsequent encounter",ICD10CM,10
NA,Z9115,Patient's noncompliance with renal dialysis,ICD10CM,10
NA,T81532,Perforation due to foreign body accidentally left in body following kidney dialysis,ICD10CM,10
NA,T81532A,"Perforation due to foreign body accidentally left in body following kidney dialysis, initial encounter",ICD10CM,10
NA,T81532S,"Perforation due to foreign body accidentally left in body following kidney dialysis, sequela",ICD10CM,10
NA,T81532D,"Perforation due to foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
NA,Z490,Preparatory care for renal dialysis,ICD10CM,10
NA,T81502,Unspecified complication of foreign body accidentally left in body following kidney dialysis,ICD10CM,10
NA,T81502A,"Unspecified complication of foreign body accidentally left in body following kidney dialysis, initial encounter",ICD10CM,10
NA,T81502S,"Unspecified complication of foreign body accidentally left in body following kidney dialysis, sequela",ICD10CM,10
NA,T81502D,"Unspecified complication of foreign body accidentally left in body following kidney dialysis, subsequent encounter",ICD10CM,10
NA,E8702,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis or other perfusion",ICD9CM,09
NA,7925,Cloudy (hemodialysis) (peritoneal) dialysis effluent,ICD9CM,09
NA,V563,Encounter for adequacy testing for dialysis,ICD9CM,09
NA,V5631,Encounter for adequacy testing for hemodialysis,ICD9CM,09
NA,V5632,Encounter for adequacy testing for peritoneal dialysis,ICD9CM,09
NA,V560,Encounter for extracorporeal dialysis,ICD9CM,09
NA,V568,Encounter for other dialysis,ICD9CM,09
NA,E8722,Failure of sterile precautions during kidney dialysis and other perfusion,ICD9CM,09
NA,V561,Fitting and adjustment of extracorporeal dialysis catheter,ICD9CM,09
NA,V562,Fitting and adjustment of peritoneal dialysis catheter,ICD9CM,09
NA,E8712,Foreign object left in body during kidney dialysis or other perfusion,ICD9CM,09
NA,45821,Hypotension of hemodialysis,ICD9CM,09
NA,99668,Infection and inflammatory reaction due to peritoneal dialysis catheter,ICD9CM,09
NA,E8791,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",ICD9CM,09
NA,99656,Mechanical complication due to peritoneal dialysis catheter,ICD9CM,09
NA,E8742,Mechanical failure of instrument or apparatus during kidney dialysis and other perfusion,ICD9CM,09
NA,V4512,Noncompliance with renal dialysis,ICD9CM,09
NA,99673,"Other complications due to renal dialysis device, implant, and graft",ICD9CM,09
NA,V451,Postsurgical renal dialysis status,ICD9CM,09
NA,V4511,Renal dialysis status,ICD9CM,09
